Año,Especie,Puerto,Desembarques
1993.0,Savorin,Puerto Deseado,492.3
1994.0,Savorin,Puerto Deseado,807.0
1995.0,Savorin,Puerto Deseado,943.1
1996.0,Savorin,Puerto Deseado,1759.5
1997.0,Savorin,Puerto Deseado,1032.9
1998.0,Savorin,Puerto Deseado,558.4
1999.0,Savorin,Puerto Deseado,165.9
2000.0,Savorin,Puerto Deseado,177.7
2001.0,Savorin,Puerto Deseado,457.5
2002.0,Savorin,Puerto Deseado,375.2
2003.0,Savorin,Puerto Deseado,520.3
2004.0,Savorin,Puerto Deseado,477.1
2005.0,Savorin,Puerto Deseado,2.1
2006.0,Savorin,Puerto Deseado,18.2
2007.0,Savorin,Puerto Deseado,13.8
2008.0,Savorin,Puerto Deseado,26.6
2009.0,Savorin,Puerto Deseado,1.5
2010.0,Savorin,Puerto Deseado,0.0
2011.0,Savorin,Puerto Deseado,1.7
2012.0,Savorin,Puerto Deseado,0.0
2013.0,Savorin,Puerto Deseado,0.0
2014.0,Savorin,Puerto Deseado,0.0
2015.0,Savorin,Puerto Deseado,0.0
2016.0,Savorin,Puerto Deseado,28.045
2017.0,Savorin,Puerto Deseado,1.81
2018.0,Savorin,Puerto Deseado,0.0
2019.0,Savorin,Puerto Deseado,0.051000000000000004
2020.0,Savorin,Puerto Deseado,1.124
2007.0,Testolin,Puerto Deseado,0.0
2008.0,Testolin,Puerto Deseado,0.0
2009.0,Testolin,Puerto Deseado,0.0
2010.0,Testolin,Puerto Deseado,0.0
2011.0,Testolin,Puerto Deseado,0.0
2012.0,Testolin,Puerto Deseado,0.0
2013.0,Testolin,Puerto Deseado,0.0
2016.0,Testolin,Puerto Deseado,0.265
2007.0,Tiburon bacota,Puerto Deseado,0.0
2008.0,Tiburon bacota,Puerto Deseado,0.0
2009.0,Tiburon bacota,Puerto Deseado,0.0
2010.0,Tiburon bacota,Puerto Deseado,0.0
2011.0,Tiburon bacota,Puerto Deseado,0.0
2012.0,Tiburon bacota,Puerto Deseado,0.0
2013.0,Tiburon bacota,Puerto Deseado,0.0
2014.0,Tiburon bacota,Puerto Deseado,0.0
2016.0,Tiburon bacota,Puerto Deseado,0.0
2017.0,Tiburon bacota,Puerto Deseado,0.0
2018.0,Tiburon bacota,Puerto Deseado,0.0
2019.0,Tiburon bacota,Puerto Deseado,0.0
2020.0,Tiburon bacota,Puerto Deseado,0.0
2008.0,Tiburon escalandrun,Puerto Deseado,0.0
2009.0,Tiburon escalandrun,Puerto Deseado,0.0
2010.0,Tiburon escalandrun,Puerto Deseado,0.0
2012.0,Tiburon escalandrun,Puerto Deseado,0.0
2013.0,Tiburon escalandrun,Puerto Deseado,0.0
2006.0,Tiburon espinoso,Puerto Deseado,0.0
2007.0,Tiburon espinoso,Puerto Deseado,0.0
2008.0,Tiburon espinoso,Puerto Deseado,0.0
2009.0,Tiburon espinoso,Puerto Deseado,0.0
2010.0,Tiburon espinoso,Puerto Deseado,0.0
2011.0,Tiburon espinoso,Puerto Deseado,2.7
2012.0,Tiburon espinoso,Puerto Deseado,0.0
2013.0,Tiburon espinoso,Puerto Deseado,0.0
2014.0,Tiburon espinoso,Puerto Deseado,0.0
2015.0,Tiburon espinoso,Puerto Deseado,0.0
2016.0,Tiburon espinoso,Puerto Deseado,0.0
2017.0,Tiburon espinoso,Puerto Deseado,0.0
2018.0,Tiburon espinoso,Puerto Deseado,0.0
2019.0,Tiburon espinoso,Puerto Deseado,0.0
2020.0,Tiburon espinoso,Puerto Deseado,0.0
2009.0,Tiburon gris,Puerto Deseado,0.0
2010.0,Tiburon gris,Puerto Deseado,0.0
2019.0,Tiburon gris,Puerto Deseado,0.0
2014.0,Tiburon martillo,Puerto Deseado,0.0
2017.0,Tiburon martillo,Puerto Deseado,0.0
2008.0,Tiburon moteado,Puerto Deseado,0.0
2009.0,Tiburon moteado,Puerto Deseado,0.0
2010.0,Tiburon moteado,Puerto Deseado,0.0
2012.0,Tiburon moteado,Puerto Deseado,0.0
2013.0,Tiburon moteado,Puerto Deseado,0.0
2015.0,Tiburon moteado,Puerto Deseado,0.0
2016.0,Tiburon moteado,Puerto Deseado,0.0
2018.0,Tiburon moteado,Puerto Deseado,0.0
2019.0,Tiburón moteado,Puerto Deseado,0.0
2012.0,Tiburon pintarroja,Puerto Deseado,0.0
2015.0,Tiburon pintarroja,Puerto Deseado,0.0
2016.0,Tiburon pintarroja,Puerto Deseado,0.0
2009.0,Tiburon sardinero,Puerto Deseado,0.0
1989.0,Tiburones nep,Puerto Deseado,0.4
1990.0,Tiburones nep,Puerto Deseado,0.0
1991.0,Tiburones nep,Puerto Deseado,0.4
1992.0,Tiburones nep,Puerto Deseado,2.5
1993.0,Tiburones nep,Puerto Deseado,0.8
1994.0,Tiburones nep,Puerto Deseado,0.7
1995.0,Tiburones nep,Puerto Deseado,0.3
1996.0,Tiburones nep,Puerto Deseado,0.0
1997.0,Tiburones nep,Puerto Deseado,0.3
1998.0,Tiburones nep,Puerto Deseado,18.3
1999.0,Tiburones nep,Puerto Deseado,12.4
2000.0,Tiburones nep,Puerto Deseado,0.1
2001.0,Tiburones nep,Puerto Deseado,35.8
2002.0,Tiburones nep,Puerto Deseado,4.3
2003.0,Tiburones nep,Puerto Deseado,2.8
2004.0,Tiburones nep,Puerto Deseado,3.2
2005.0,Tiburones nep,Puerto Deseado,0.5
2006.0,Tiburones nep,Puerto Deseado,11.1
2007.0,Tiburones nep,Puerto Deseado,0.1
2008.0,Tiburones nep,Puerto Deseado,5.5
2009.0,Tiburones nep,Puerto Deseado,0.0
2010.0,Tiburones nep,Puerto Deseado,0.0
2011.0,Tiburones nep,Puerto Deseado,4.4
2012.0,Tiburones nep,Puerto Deseado,0.0
2013.0,Tiburones nep,Puerto Deseado,0.0
2014.0,Tiburones nep,Puerto Deseado,0.0
2015.0,Tiburones nep,Puerto Deseado,0.0
2016.0,Tiburones nep,Puerto Deseado,0.0
2017.0,Tiburones nep,Puerto Deseado,0.03
2018.0,Tiburones nep,Puerto Deseado,0.0
2019.0,Tiburones nep,Puerto Deseado,0.0
2020.0,Tiburones nep,Puerto Deseado,0.0
1989.0,Vieira callos,Puerto Deseado,0.0
1990.0,Vieira callos,Puerto Deseado,0.0
1991.0,Vieira callos,Puerto Deseado,0.0
1992.0,Vieira callos,Puerto Deseado,0.0
1993.0,Vieira callos,Puerto Deseado,0.0
1995.0,Vieira callos,Puerto Deseado,0.0
1996.0,Vieira callos,Puerto Deseado,0.0
1997.0,Vieira callos,Puerto Deseado,0.0
1998.0,Vieira callos,Puerto Deseado,0.0
1999.0,Vieira callos,Puerto Deseado,0.0
2000.0,Vieira callos,Puerto Deseado,0.0
2001.0,Vieira callos,Puerto Deseado,0.0
2002.0,Vieira callos,Puerto Deseado,9.8
2003.0,Vieira callos,Puerto Deseado,324.3
2004.0,Vieira callos,Puerto Deseado,217.9
2005.0,Vieira callos,Puerto Deseado,19.7
2006.0,Vieira callos,Puerto Deseado,0.0
2007.0,Vieira callos,Puerto Deseado,0.0
2008.0,Vieira callos,Puerto Deseado,0.0
2009.0,Vieira callos,Puerto Deseado,0.0
2010.0,Vieira callos,Puerto Deseado,0.0
2011.0,Vieira callos,Puerto Deseado,0.0
2012.0,Vieira callos,Puerto Deseado,0.0
2013.0,Vieira callos,Puerto Deseado,0.0
2014.0,Vieira callos,Puerto Deseado,0.0
2015.0,Vieira callos,Puerto Deseado,0.0
2016.0,Vieira callos,Puerto Deseado,0.0
2017.0,Vieira callos,Puerto Deseado,0.0
2018.0,Vieira callos,Puerto Deseado,0.0
2019.0,Vieira callos,Puerto Deseado,0.0
2020.0,Vieira callos,Puerto Deseado,0.0
2020.0,Vieira tehuelche,Puerto Deseado,0.0
1989.0,Abadejo,Punta Quilla,0.0
1990.0,Abadejo,Punta Quilla,0.0
1991.0,Abadejo,Punta Quilla,3.5
1992.0,Abadejo,Punta Quilla,0.0
1993.0,Abadejo,Punta Quilla,0.0
1994.0,Abadejo,Punta Quilla,105.9
1995.0,Abadejo,Punta Quilla,43.0
1996.0,Abadejo,Punta Quilla,22.9
1997.0,Abadejo,Punta Quilla,10.4
1998.0,Abadejo,Punta Quilla,53.1
1999.0,Abadejo,Punta Quilla,0.0
2000.0,Abadejo,Punta Quilla,0.0
2001.0,Abadejo,Punta Quilla,0.0
2002.0,Abadejo,Punta Quilla,0.0
2003.0,Abadejo,Punta Quilla,0.0
2004.0,Abadejo,Punta Quilla,0.0
2005.0,Abadejo,Punta Quilla,0.0
2006.0,Abadejo,Punta Quilla,1.0
2007.0,Abadejo,Punta Quilla,0.0
2008.0,Abadejo,Punta Quilla,0.6
2009.0,Abadejo,Punta Quilla,0.0
2010.0,Abadejo,Punta Quilla,0.0
2011.0,Abadejo,Punta Quilla,0.0
2012.0,Abadejo,Punta Quilla,0.0
2013.0,Abadejo,Punta Quilla,
2014.0,Abadejo,Punta Quilla,0.0
2015.0,Abadejo,Punta Quilla,
2016.0,Abadejo,Punta Quilla,
2017.0,Abadejo,Punta Quilla,0.0
2018.0,Abadejo,Punta Quilla,0.0
2019.0,Abadejo,Punta Quilla,0.0
2020.0,Abadejo,Punta Quilla,
1999.0,Almeja,Punta Quilla,0.0
2001.0,Almeja,Punta Quilla,0.0
2008.0,Almeja,Punta Quilla,0.0
2009.0,Almeja,Punta Quilla,0.0
2010.0,Almeja,Punta Quilla,0.0
2011.0,Almeja,Punta Quilla,0.0
2019.0,Almeja,Punta Quilla,0.0
2020.0,Almeja,Punta Quilla,
1989.0,Anchoa de banco,Punta Quilla,0.0
1990.0,Anchoa de banco,Punta Quilla,0.0
1991.0,Anchoa de banco,Punta Quilla,0.0
1992.0,Anchoa de banco,Punta Quilla,0.0
1993.0,Anchoa de banco,Punta Quilla,0.0
1994.0,Anchoa de banco,Punta Quilla,0.0
1995.0,Anchoa de banco,Punta Quilla,0.0
1996.0,Anchoa de banco,Punta Quilla,0.0
1997.0,Anchoa de banco,Punta Quilla,0.0
1998.0,Anchoa de banco,Punta Quilla,0.0
1999.0,Anchoa de banco,Punta Quilla,0.0
2000.0,Anchoa de banco,Punta Quilla,0.0
2001.0,Anchoa de banco,Punta Quilla,0.0
2002.0,Anchoa de banco,Punta Quilla,0.0
2003.0,Anchoa de banco,Punta Quilla,0.0
2004.0,Anchoa de banco,Punta Quilla,0.0
2005.0,Anchoa de banco,Punta Quilla,0.0
2006.0,Anchoa de banco,Punta Quilla,0.0
2007.0,Anchoa de banco,Punta Quilla,0.0
2008.0,Anchoa de banco,Punta Quilla,0.0
2009.0,Anchoa de banco,Punta Quilla,0.0
2010.0,Anchoa de banco,Punta Quilla,0.0
2011.0,Anchoa de banco,Punta Quilla,0.0
2012.0,Anchoa de banco,Punta Quilla,0.0
2013.0,Anchoa de banco,Punta Quilla,
2014.0,Anchoa de banco,Punta Quilla,0.0
2015.0,Anchoa de banco,Punta Quilla,
2016.0,Anchoa de banco,Punta Quilla,
2017.0,Anchoa de banco,Punta Quilla,0.0
2018.0,Anchoa de banco,Punta Quilla,0.0
2019.0,Anchoa de banco,Punta Quilla,0.0
2020.0,Anchoa de banco,Punta Quilla,
1989.0,Anchoita,Punta Quilla,0.0
1990.0,Anchoita,Punta Quilla,0.0
1991.0,Anchoita,Punta Quilla,0.0
1992.0,Anchoita,Punta Quilla,0.0
1993.0,Anchoita,Punta Quilla,0.0
1994.0,Anchoita,Punta Quilla,0.0
1995.0,Anchoita,Punta Quilla,0.0
1996.0,Anchoita,Punta Quilla,0.0
1997.0,Anchoita,Punta Quilla,0.0
1998.0,Anchoita,Punta Quilla,0.0
1999.0,Anchoita,Punta Quilla,0.0
2000.0,Anchoita,Punta Quilla,0.0
2001.0,Anchoita,Punta Quilla,0.0
2002.0,Anchoita,Punta Quilla,0.0
2003.0,Anchoita,Punta Quilla,0.0
2004.0,Anchoita,Punta Quilla,0.0
2005.0,Anchoita,Punta Quilla,0.0
2006.0,Anchoita,Punta Quilla,0.0
2007.0,Anchoita,Punta Quilla,0.0
2008.0,Anchoita,Punta Quilla,0.0
2009.0,Anchoita,Punta Quilla,0.0
2010.0,Anchoita,Punta Quilla,0.0
2011.0,Anchoita,Punta Quilla,0.0
2012.0,Anchoita,Punta Quilla,0.0
2014.0,Anchoita,Punta Quilla,0.0
2017.0,Anchoita,Punta Quilla,0.0
2018.0,Anchoita,Punta Quilla,0.0
2019.0,Anchoita,Punta Quilla,0.0
2020.0,Anchoita,Punta Quilla,
2013.0,Anchoita Norte del 41° S,Punta Quilla,
2015.0,Anchoita Norte del 41° S,Punta Quilla,
2016.0,Anchoita Norte del 41° S,Punta Quilla,
2013.0,Anchoita Sur del 41° S,Punta Quilla,
2015.0,Anchoita Sur del 41° S,Punta Quilla,
2016.0,Anchoita Sur del 41° S,Punta Quilla,
1989.0,Atun albacora,Punta Quilla,0.0
1990.0,Atun albacora,Punta Quilla,0.0
1991.0,Atun albacora,Punta Quilla,0.0
1992.0,Atun albacora,Punta Quilla,0.0
1993.0,Atun albacora,Punta Quilla,0.0
1994.0,Atun albacora,Punta Quilla,0.0
1996.0,Atun albacora,Punta Quilla,0.0
1997.0,Atun albacora,Punta Quilla,0.0
1998.0,Atun albacora,Punta Quilla,0.0
1999.0,Atun albacora,Punta Quilla,0.0
2002.0,Atun albacora,Punta Quilla,0.0
2003.0,Atun albacora,Punta Quilla,0.0
2004.0,Atun albacora,Punta Quilla,0.0
2006.0,Atun albacora,Punta Quilla,0.0
2007.0,Atun albacora,Punta Quilla,0.0
2010.0,Atun albacora,Punta Quilla,0.0
1989.0,Atun aleta amarilla,Punta Quilla,0.0
1990.0,Atun aleta amarilla,Punta Quilla,0.0
1991.0,Atun aleta amarilla,Punta Quilla,0.0
1992.0,Atun aleta amarilla,Punta Quilla,0.0
1998.0,Atun aleta amarilla,Punta Quilla,0.0
2004.0,Atun aleta amarilla,Punta Quilla,0.0
2009.0,Atun aleta amarilla,Punta Quilla,0.0
1989.0,Atun aleta azul,Punta Quilla,0.0
1990.0,Atun aleta azul,Punta Quilla,0.0
1991.0,Atun aleta azul,Punta Quilla,0.0
2005.0,Atun aleta azul,Punta Quilla,0.0
1989.0,Atun barrilete,Punta Quilla,0.0
1990.0,Atun barrilete,Punta Quilla,0.0
1991.0,Atun barrilete,Punta Quilla,0.0
1992.0,Atun barrilete,Punta Quilla,0.0
1993.0,Atun barrilete,Punta Quilla,0.0
1994.0,Atun barrilete,Punta Quilla,0.0
1996.0,Atun barrilete,Punta Quilla,0.0
1998.0,Atun barrilete,Punta Quilla,0.0
2000.0,Atun barrilete,Punta Quilla,0.0
2001.0,Atun barrilete,Punta Quilla,0.0
2004.0,Atun barrilete,Punta Quilla,0.0
2006.0,Atun barrilete,Punta Quilla,0.0
2009.0,Atun barrilete,Punta Quilla,0.0
2010.0,Atun barrilete,Punta Quilla,0.0
2011.0,Atun barrilete,Punta Quilla,0.0
1989.0,Atun ojo grande,Punta Quilla,0.0
1990.0,Atun ojo grande,Punta Quilla,0.0
1991.0,Atun ojo grande,Punta Quilla,0.0
1989.0,Atunes nep,Punta Quilla,0.0
1990.0,Atunes nep,Punta Quilla,0.0
1991.0,Atunes nep,Punta Quilla,0.0
1992.0,Atunes nep,Punta Quilla,0.0
1993.0,Atunes nep,Punta Quilla,0.0
1996.0,Atunes nep,Punta Quilla,0.0
1998.0,Atunes nep,Punta Quilla,0.0
2004.0,Atunes nep,Punta Quilla,0.0
2005.0,Atunes nep,Punta Quilla,0.0
2006.0,Atunes nep,Punta Quilla,0.0
2007.0,Atunes nep,Punta Quilla,0.0
2009.0,Atunes nep,Punta Quilla,0.0
2010.0,Atunes nep,Punta Quilla,0.0
2011.0,Atunes nep,Punta Quilla,0.0
2012.0,Atunes nep,Punta Quilla,0.0
2016.0,Atunes nep,Punta Quilla,
1989.0,Bacalao austral,Punta Quilla,0.0
1990.0,Bacalao austral,Punta Quilla,0.0
1991.0,Bacalao austral,Punta Quilla,0.0
1992.0,Bacalao austral,Punta Quilla,0.0
1993.0,Bacalao austral,Punta Quilla,0.0
1994.0,Bacalao austral,Punta Quilla,0.9
1995.0,Bacalao austral,Punta Quilla,5.6
1996.0,Bacalao austral,Punta Quilla,35.8
1997.0,Bacalao austral,Punta Quilla,1.7
1998.0,Bacalao austral,Punta Quilla,22.4
1999.0,Bacalao austral,Punta Quilla,0.4
2000.0,Bacalao austral,Punta Quilla,0.0
2001.0,Bacalao austral,Punta Quilla,0.0
2002.0,Bacalao austral,Punta Quilla,0.0
2003.0,Bacalao austral,Punta Quilla,0.0
2004.0,Bacalao austral,Punta Quilla,0.0
2005.0,Bacalao austral,Punta Quilla,0.0
2006.0,Bacalao austral,Punta Quilla,0.0
2007.0,Bacalao austral,Punta Quilla,0.0
2008.0,Bacalao austral,Punta Quilla,0.0
2009.0,Bacalao austral,Punta Quilla,0.0
2010.0,Bacalao austral,Punta Quilla,0.0
2011.0,Bacalao austral,Punta Quilla,0.0
2012.0,Bacalao austral,Punta Quilla,0.0
2013.0,Bacalao austral,Punta Quilla,
2014.0,Bacalao austral,Punta Quilla,0.0
2015.0,Bacalao austral,Punta Quilla,
2016.0,Bacalao austral,Punta Quilla,
2017.0,Bacalao austral,Punta Quilla,0.0
2018.0,Bacalao austral,Punta Quilla,0.0
2019.0,Bacalao austral,Punta Quilla,0.0
2020.0,Bacalao austral,Punta Quilla,
1989.0,Bagre,Punta Quilla,0.0
1990.0,Bagre,Punta Quilla,0.0
1991.0,Bagre,Punta Quilla,0.0
1992.0,Bagre,Punta Quilla,0.0
1993.0,Bagre,Punta Quilla,0.0
1994.0,Bagre,Punta Quilla,0.0
1995.0,Bagre,Punta Quilla,0.0
1996.0,Bagre,Punta Quilla,0.0
1997.0,Bagre,Punta Quilla,0.0
1998.0,Bagre,Punta Quilla,0.0
1999.0,Bagre,Punta Quilla,0.0
2000.0,Bagre,Punta Quilla,0.0
2001.0,Bagre,Punta Quilla,0.0
2002.0,Bagre,Punta Quilla,0.0
2003.0,Bagre,Punta Quilla,0.0
2004.0,Bagre,Punta Quilla,0.0
2005.0,Bagre,Punta Quilla,0.0
2006.0,Bagre,Punta Quilla,0.0
2007.0,Bagre,Punta Quilla,0.0
2008.0,Bagre,Punta Quilla,0.0
2009.0,Bagre,Punta Quilla,0.0
2010.0,Bagre,Punta Quilla,0.0
2011.0,Bagre,Punta Quilla,0.0
2012.0,Bagre,Punta Quilla,0.0
2013.0,Bagre,Punta Quilla,
2014.0,Bagre,Punta Quilla,0.0
2015.0,Bagre,Punta Quilla,
2016.0,Bagre,Punta Quilla,
2017.0,Bagre,Punta Quilla,0.0
2018.0,Bagre,Punta Quilla,0.0
2019.0,Bagre,Punta Quilla,0.0
2020.0,Bagre,Punta Quilla,
2015.0,Bathyraja,Punta Quilla,
1994.0,Berberecho,Punta Quilla,0.0
1997.0,Berberecho,Punta Quilla,0.0
2000.0,Berberecho,Punta Quilla,0.0
2001.0,Berberecho,Punta Quilla,0.0
2002.0,Berberecho,Punta Quilla,0.0
2005.0,Berberecho,Punta Quilla,0.0
2006.0,Berberecho,Punta Quilla,0.0
2007.0,Berberecho,Punta Quilla,0.0
2010.0,Berberecho,Punta Quilla,0.0
1989.0,Besugo,Punta Quilla,0.0
1990.0,Besugo,Punta Quilla,0.0
1991.0,Besugo,Punta Quilla,0.0
1992.0,Besugo,Punta Quilla,0.0
1993.0,Besugo,Punta Quilla,0.0
1994.0,Besugo,Punta Quilla,0.0
1995.0,Besugo,Punta Quilla,0.0
1996.0,Besugo,Punta Quilla,0.0
1997.0,Besugo,Punta Quilla,0.0
1998.0,Besugo,Punta Quilla,0.0
1999.0,Besugo,Punta Quilla,0.0
2000.0,Besugo,Punta Quilla,0.0
2001.0,Besugo,Punta Quilla,0.0
2002.0,Besugo,Punta Quilla,0.0
2003.0,Besugo,Punta Quilla,0.0
2004.0,Besugo,Punta Quilla,0.0
2005.0,Besugo,Punta Quilla,0.0
2006.0,Besugo,Punta Quilla,0.0
2007.0,Besugo,Punta Quilla,0.0
2008.0,Besugo,Punta Quilla,0.0
2009.0,Besugo,Punta Quilla,0.0
2010.0,Besugo,Punta Quilla,0.0
2011.0,Besugo,Punta Quilla,0.0
2012.0,Besugo,Punta Quilla,0.0
2013.0,Besugo,Punta Quilla,
2014.0,Besugo,Punta Quilla,0.0
2015.0,Besugo,Punta Quilla,
2016.0,Besugo,Punta Quilla,
2017.0,Besugo,Punta Quilla,0.0
2018.0,Besugo,Punta Quilla,0.0
2019.0,Besugo,Punta Quilla,0.0
2020.0,Besugo,Punta Quilla,
1989.0,Bonito,Punta Quilla,0.0
1990.0,Bonito,Punta Quilla,0.0
1991.0,Bonito,Punta Quilla,0.0
1992.0,Bonito,Punta Quilla,0.0
1993.0,Bonito,Punta Quilla,0.0
1994.0,Bonito,Punta Quilla,0.0
1995.0,Bonito,Punta Quilla,0.0
1996.0,Bonito,Punta Quilla,0.0
1997.0,Bonito,Punta Quilla,0.0
1998.0,Bonito,Punta Quilla,0.0
1999.0,Bonito,Punta Quilla,0.0
2000.0,Bonito,Punta Quilla,0.0
2001.0,Bonito,Punta Quilla,0.0
2002.0,Bonito,Punta Quilla,0.0
2003.0,Bonito,Punta Quilla,0.0
2004.0,Bonito,Punta Quilla,0.0
2005.0,Bonito,Punta Quilla,0.0
2006.0,Bonito,Punta Quilla,0.0
2007.0,Bonito,Punta Quilla,0.0
2008.0,Bonito,Punta Quilla,0.0
2009.0,Bonito,Punta Quilla,0.0
2010.0,Bonito,Punta Quilla,0.0
2011.0,Bonito,Punta Quilla,0.0
2012.0,Bonito,Punta Quilla,0.0
2013.0,Bonito,Punta Quilla,
2014.0,Bonito,Punta Quilla,0.0
2015.0,Bonito,Punta Quilla,
2016.0,Bonito,Punta Quilla,
2017.0,Bonito,Punta Quilla,0.0
2018.0,Bonito,Punta Quilla,0.0
2019.0,Bonito,Punta Quilla,0.0
2020.0,Bonito,Punta Quilla,
1989.0,Brotola,Punta Quilla,0.0
1990.0,Brotola,Punta Quilla,0.0
1991.0,Brotola,Punta Quilla,0.0
1992.0,Brotola,Punta Quilla,0.0
1993.0,Brotola,Punta Quilla,0.0
1994.0,Brotola,Punta Quilla,0.0
1995.0,Brotola,Punta Quilla,0.0
1996.0,Brotola,Punta Quilla,0.0
1997.0,Brotola,Punta Quilla,0.0
1998.0,Brotola,Punta Quilla,0.0
1999.0,Brotola,Punta Quilla,0.0
2000.0,Brotola,Punta Quilla,0.0
2001.0,Brotola,Punta Quilla,0.0
2002.0,Brotola,Punta Quilla,0.0
2003.0,Brotola,Punta Quilla,0.0
2004.0,Brotola,Punta Quilla,0.0
2005.0,Brotola,Punta Quilla,0.0
2006.0,Brotola,Punta Quilla,0.0
2007.0,Brotola,Punta Quilla,0.0
2008.0,Brotola,Punta Quilla,0.0
2009.0,Brotola,Punta Quilla,0.0
2010.0,Brotola,Punta Quilla,0.0
2011.0,Brotola,Punta Quilla,0.0
2012.0,Brotola,Punta Quilla,0.0
2013.0,Brotola,Punta Quilla,
2014.0,Brotola,Punta Quilla,0.0
2015.0,Brotola,Punta Quilla,
2016.0,Brotola,Punta Quilla,
2017.0,Brotola,Punta Quilla,0.0
2018.0,Brotola,Punta Quilla,0.0
2019.0,Brotola,Punta Quilla,0.0
2020.0,Brotola,Punta Quilla,
1990.0,Burriqueta,Punta Quilla,0.0
1991.0,Burriqueta,Punta Quilla,0.0
1992.0,Burriqueta,Punta Quilla,0.0
1993.0,Burriqueta,Punta Quilla,0.0
1994.0,Burriqueta,Punta Quilla,0.0
1995.0,Burriqueta,Punta Quilla,0.0
1996.0,Burriqueta,Punta Quilla,0.0
1997.0,Burriqueta,Punta Quilla,0.0
1999.0,Burriqueta,Punta Quilla,0.0
2000.0,Burriqueta,Punta Quilla,0.0
2001.0,Burriqueta,Punta Quilla,0.0
2002.0,Burriqueta,Punta Quilla,0.0
2003.0,Burriqueta,Punta Quilla,0.0
2004.0,Burriqueta,Punta Quilla,0.0
2005.0,Burriqueta,Punta Quilla,0.0
2007.0,Burriqueta,Punta Quilla,0.0
2010.0,Burriqueta,Punta Quilla,0.0
2011.0,Burriqueta,Punta Quilla,0.0
2012.0,Burriqueta,Punta Quilla,0.0
2013.0,Burriqueta,Punta Quilla,
2015.0,Burriqueta,Punta Quilla,
2016.0,Burriqueta,Punta Quilla,
1989.0,Caballa,Punta Quilla,0.0
1990.0,Caballa,Punta Quilla,0.0
1991.0,Caballa,Punta Quilla,0.0
1992.0,Caballa,Punta Quilla,0.0
1993.0,Caballa,Punta Quilla,0.0
1994.0,Caballa,Punta Quilla,0.0
1995.0,Caballa,Punta Quilla,0.0
1996.0,Caballa,Punta Quilla,0.0
1997.0,Caballa,Punta Quilla,0.0
1998.0,Caballa,Punta Quilla,0.0
1999.0,Caballa,Punta Quilla,0.0
2000.0,Caballa,Punta Quilla,0.0
2001.0,Caballa,Punta Quilla,0.0
2002.0,Caballa,Punta Quilla,0.0
2003.0,Caballa,Punta Quilla,0.0
2004.0,Caballa,Punta Quilla,0.0
2005.0,Caballa,Punta Quilla,0.0
2006.0,Caballa,Punta Quilla,0.0
2007.0,Caballa,Punta Quilla,0.0
2008.0,Caballa,Punta Quilla,0.0
2009.0,Caballa,Punta Quilla,0.0
2010.0,Caballa,Punta Quilla,0.0
2011.0,Caballa,Punta Quilla,0.0
2012.0,Caballa,Punta Quilla,0.0
2014.0,Caballa,Punta Quilla,0.0
2017.0,Caballa,Punta Quilla,0.0
2018.0,Caballa,Punta Quilla,0.0
2019.0,Caballa,Punta Quilla,0.0
2020.0,Caballa,Punta Quilla,
2013.0,Caballa Norte del 39° S,Punta Quilla,
2015.0,Caballa Norte del 39° S,Punta Quilla,
2016.0,Caballa Norte del 39° S,Punta Quilla,
2013.0,Caballa Sur del 39° S,Punta Quilla,
2015.0,Caballa Sur del 39° S,Punta Quilla,
2016.0,Caballa Sur del 39° S,Punta Quilla,
2008.0,Cabrilla,Punta Quilla,0.0
2009.0,Cabrilla,Punta Quilla,0.0
2010.0,Cabrilla,Punta Quilla,0.0
2011.0,Cabrilla,Punta Quilla,0.0
2012.0,Cabrilla,Punta Quilla,0.0
2018.0,Cabrilla,Punta Quilla,0.0
2019.0,Cabrilla,Punta Quilla,0.0
2020.0,Cabrilla,Punta Quilla,
1989.0,Calamar Illex,Punta Quilla,0.0
1990.0,Calamar Illex,Punta Quilla,0.0
1991.0,Calamar Illex,Punta Quilla,0.0
1992.0,Calamar Illex,Punta Quilla,3691.3
1993.0,Calamar Illex,Punta Quilla,95680.8
1994.0,Calamar Illex,Punta Quilla,127179.0
1995.0,Calamar Illex,Punta Quilla,116282.2
1996.0,Calamar Illex,Punta Quilla,129149.1
1997.0,Calamar Illex,Punta Quilla,115590.9
1998.0,Calamar Illex,Punta Quilla,48178.6
1999.0,Calamar Illex,Punta Quilla,47118.5
2000.0,Calamar Illex,Punta Quilla,43759.4
2001.0,Calamar Illex,Punta Quilla,25460.3
2002.0,Calamar Illex,Punta Quilla,16803.6
2003.0,Calamar Illex,Punta Quilla,7272.1
2004.0,Calamar Illex,Punta Quilla,0.0
2005.0,Calamar Illex,Punta Quilla,1384.6
2006.0,Calamar Illex,Punta Quilla,3572.8
2007.0,Calamar Illex,Punta Quilla,2757.0
2008.0,Calamar Illex,Punta Quilla,908.9
2009.0,Calamar Illex,Punta Quilla,0.0
2010.0,Calamar Illex,Punta Quilla,173.6
2011.0,Calamar Illex,Punta Quilla,0.0
2012.0,Calamar Illex,Punta Quilla,0.0
2013.0,Calamar Illex,Punta Quilla,
2014.0,Calamar Illex,Punta Quilla,0.0
2015.0,Calamar Illex,Punta Quilla,
2016.0,Calamar Illex,Punta Quilla,
2017.0,Calamar Illex,Punta Quilla,0.0
